Mokėtojo Nr.,Apskaitos taško Nr.,Objekto Nr.,Pastaba,Gatvės pavadinimas,Namo Nr.,Namo raidė
IM016009,9067,OBJ00018164,karštas-vanduo-nuosekliai,Biržiškų g.,1,
IM016009,9062,OBJ00018169,karštas-vanduo-nuosekliai,A. ir J. Gravrogkų g.,1,
IM016009,9063,OBJ00018190,karštas-vanduo-nuosekliai,A. ir J. Gravrogkų g.,3,
IM016009,9041,OBJ00018624,Karštas-vanduo-nuosekliai,M. Riomerio g.,3,
IM016009,9106,OBJ00021139,karštas-vanduo-nuosekliai,Biržiškų g.,3,
IM016009,9042,OBJ00018322,Karštas-vanduo-nuosekliai,M. Riomerio g.,4,
IM016009,9068,OBJ0001848,karštas-vanduo-nuosekliai,Biržiškų g.,5,
IM016009,9043,OBJ00022380,Karštas-vanduo-nuosekliai,M. Riomerio g.,5,
IM016009,9044,OBJ00018307,Karštas-vanduo-nuosekliai,M. Riomerio g.,6,
IM016009,9045,OBJ00018152,karštas-vanduo-nuosekliai,M. Riomerio g.,7,
IM016009,9069,OBJ0001849,karštas-vanduo-nuosekliai,Biržiškų g.,7,
IM016009,9065,OBJ00018612,karštas-vanduo-nuosekliai,A. ir J. Gravrogkų g.,7,
IM016009,9046,OBJ00018153,karštas-vanduo-nuosekliai,M. Riomerio g.,8,
IM016009,9070,OBJ00018249,karštas-vanduo-nuosekliai,Biržiškų g.,9,
IM016009,9001,OBJ00018378,karštas-vanduo-lygiagrečiai,M. Riomerio g.,9,
IM016009,9048,OBJ00030596,karštas-vanduo-nuosekliai,M. Riomerio g.,10,
IM016009,9071,OBJ00018253,karštas-vanduo- nuosekliai,Biržiškų g.,11,
IM016009,9050,OBJ00018306,Karštas-vanduo-nuosekliai,M. Riomerio g.,12,
IM016009,9051,OBJ00018383,karštas-vanduo-nuosekliai,M. Riomerio g.,13,
IM016009,9052,OBJ00030595,karštas-vanduo-nuosekliai,M. Riomerio g.,14,
IM016009,9053,OBJ00018582,karštas-vanduo-nuosekliai,M. Riomerio g.,15,
IM016009,9066,OBJ00018583,karštas-vanduo-nuosekliai,A. ir J. Gravrogkų g.,15,
IM016009,9054,OBJ00018321,Karštas-vanduo-nuosekliai,M. Riomerio g.,17,
IM016009,9055,OBJ00018167,karštas-vanduo-nuosekliai,M. Riomerio g.,19,
IM016009,9056,OBJ00018319,Karštas-vanduo-nuosekliai,M. Riomerio g.,21,
IM016009,9057,OBJ00018320,Karštas-vanduo-nuosekliai,M. Riomerio g.,23,
IM016009,9060,OBJ00018380,karštas-vanduo-nuosekliai,M. Riomerio g.,29,
IM016009,9017,OBJ00018258,Karštas-vanduo-nuosekliai,K. Baršausko g.,68,
IM016009,9019,OBJ00018254,Karštas-vanduo-nuosekliai,K. Baršausko g.,70,
IM016009,9021,OBJ00018145,karštas-vanduo-nuosekliai,K. Baršausko g.,72,
IM016009,9024,OBJ00018174,karštas-vanduo-nuosekliai,K. Baršausko g.,74,
IM016009,9025,OBJ00018176,karštas-vanduo-nuosekliai,K. Baršausko g.,78,
IM016009,9027,OBJ00018344,karštas-vanduo-nuosekliai,K. Baršausko g.,80,
IM016009,9029,OBJ00018192,karštas-vanduo-nuosekliai,K. Baršausko g.,82,
IM016009,9032,OBJ00018566,karštas-vanduo-nuosekliai,K. Baršausko g.,86,
IM016009,9034,OBJ00018571,karštas-vanduo-nuosekliai,K. Baršausko g.,88,
IM016009,9036,OBJ00018561,karštas-vanduo-nuosekliai,K. Baršausko g.,90,
IM016009,9001,OBJ00018379,karštas- vanduo-lygiagrečiai,K. Baršausko g.,92,
IM016010,9034,OBJ00023324,karštas-vanduo-nuosekliai,A. Ramanausko-Vanago g.,1,
IM016010,9101,OBJ00023327,karštas-vanduo-nuosekliai,K. Škirpos g.,5,
IM016010,9065,OBJ00022608,karštas-vanduo-nuosekliai,Šiaurės pr.,6,
IM016010,9001,OBJ00022711,karštas-vanduo-nuosekliai,Ašigalio g.,7,
IM016010,9028,OBJ00023330,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,7,
IM016010,9138,OBJ00022599,karštas-vanduo-nuosekliai,S. Žukausko g.,8,
IM016010,9029,OBJ00023331,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,9,
IM016010,9139,OBJ00022602,karštas-vanduo-nuosekliai,S. Žukausko g.,10,
IM016010,9042,OBJ00019664,karštas-vanduo-nuosekliai,Ašigalio g.,11,
IM016010,9030,OBJ00023332,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,11,
IM016010,9069,OBJ00023570,karštas-vanduo-nuosekliai,Šiaurės pr.,14,
IM016010,9031,OBJ00023333,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,15,
IM016010,9073,OBJ00019654,karštas-vanduo-nuosekliai,Šiaurės pr.,22,
IM016010,9143,OBJ00023122,karštas-vanduo-nuosekliai,S. Žukausko g.,22,
IM016010,9075,OBJ00020149,karštas-vanduo-nuosekliai,Šiaurės pr.,26,
IM016010,9151,OBJ00022604,karštas-vanduo-nuosekliai ( ne BŪN),S. Žukausko g.,26,
IM016010,9076,OBJ00020148,karštas-vanduo-nuosekliai,Šiaurės pr.,28,
IM016010,9033,OBJ00023335,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,29,
IM016010,9077,OBJ00022776,karštas-vanduo-nuosekliai,Šiaurės pr.,30,
IM016010,9002,OBJ00022033,karštas-vanduo-nuosekliai,Ašigalio g.,31,
IM016010,9003,OBJ00020283,karštas-vanduo-nuosekliai,Ašigalio g.,43,
IM016010,9004,OBJ00020284,karštas-vanduo-nuosekliai,Ašigalio g.,47,
IM016010,9005,OBJ00011162,karštas-vanduo-nuosekliai,Ašigalio g.,51,
IM016010,9006,OBJ00020268,karštas-vanduo nuosekliai,Ašigalio g.,51,A
IM016386,9040,OBJ00018156,karštas-vanduo-nuosekliai,M. Riomerio g.,2,
IM016386,9064,OBJ00018185,karštas-vanduo-nuosekliai,A. ir J. Gravrogkų g.,5,
IM016386,9113,OBJ00023173,karštas-vanduo-nuosekliai,Alsėdžių g.,5,
IM016386,9114,OBJ00023172,karštas-vanduo-nuosekliai,Alsėdžių g.,7,
IM016386,9207,OBJ00019635,karštas-vanduo-nuosekliai,Medvėgalio g.,9,
IM016386,9108,OBJ00018262,Karštas-vanduo-nuosekliai,M. Riomerio g.,16,
IM016386,9146,OBJ00019636,karštas-vanduo-nuosekliai,Medvėgalio g.,29,
IM016386,9001,OBJ00018376,karštas-vanduo-lygiagrečiai,M. Riomerio g.,33,
IM016386,9110,OBJ00018387,karštas-vanduo-nuosekliai,M. Riomerio g.,35,
IM016386,9082,OBJ00022779,karštas-vanduo-nuosekliai,Šiaurės pr.,36,
IM016386,9083,OBJ00022778,karštas-vanduo-nuosekliai,Šiaurės pr.,38,
IM016386,9075,OBJ00022746,karštas-vanduo-nuosekliai,Šiaurės pr.,40,
IM016386,9093,OBJ00020106,karštas-vanduo-nuosekliai,Hipodromo g.,42,
IM016386,9076,OBJ00023125,karštas-vanduo-nuosekliai,Šiaurės pr.,42,
IM016386,9081,OBJ00020266,Karštas-vanduo nuosekliai,Ašigalio g.,49,A
IM016386,9078,OBJ00020267,karštas-vanduo nuosekliai,Ašigalio g.,49,
IM016386,9079,OBJ00022812,Karštas-vanduo-nuosekliai,Ašigalio g.,53,
IM016386,9077,OBJ00023124,karštas-vanduo-nuosekliai,Ašigalio g.,55,
IM016386,9080,OBJ00022811,Karštas-vanduo-nuosekliai,Ašigalio g.,57,
IM016386,9030,OBJ00022378,Karštas-vanduo-nuosekliai,Prancūzų g.,59,
IM016455,9033,OBJ00020143,karštas-vanduo-nuosekliai,Ratnyčios g.,11,
IM016455,9032,OBJ00019774,Karštas-vanduo-lygiagrečiai,Alsėdžių g.,13,
IM016455,9007,OBJ00019644,karštas-vanduo-nuosekliai,Hipodromo g.,36,
IM026001,9255,OBJ00020090,karštas-vanduo-nuosekliai,Vaižganto g.,9,A
IM026001,9251,OBJ00021928,karštas-vanduo-nuosekliai,Vaižganto g.,14,
IM026002,2052,6002SN52,karštas-vanduo perkeltas,Birželio 23-osios g.,19,
IM026002,9001,OBJ00026494,karštas-vanduo-lygiaigrečiai,Birželio 23-osios g.,19,
IM026002,9001,OBJ00022580,karštas-vanduo-nuosekliai,Taikos pr.,31,
IM026002,9002,OBJ00023198,Karštas-vanduo-nuosekliai,Taikos pr.,33,
IM026002,2003,6002SN3,karštas-vanduo,Taikos pr.,35,
IM026002,9003,OBJ00023359,karštas-vanduo-lygiagrečiai,Taikos pr.,35,
IM026002,2005,6002SN5,karštas-vanduo,Taikos pr.,37,
IM026002,9005,OBJ00023361,karštas-vanduo-lygiagrečiai,Taikos pr.,37,
IM026002,2662,6002SN662,karštas-vanduo,Taikos pr.,39,
IM026002,9662,OBJ00023415,Karštas-vanduo-lygiagrečiai,Taikos pr.,39,
IM026002,2007,6002SN7,karštas-vanduo,Taikos pr.,41,
IM026002,9007,OBJ00023409,Karštas-vanduo-lygiagrečiai,Taikos pr.,41,
IM026002,9846,OBJ00023363,karštas-vanduo-lygiagrečiai,Taikos pr.,43,
IM026002,2275,6002SN275,karštas-vanduo,Partizanų g.,84,
IM026002,9275,OBJ00023454,karštas-vanduo-lygiagrečiai,Partizanų g.,84,
IM026002,9191,OBJ00022530,karštas-vanduo-nuosekliai,V. Krėvės pr.,85,
IM026002,9142,OBJ00022521,karštas-vanduo-nuosekliai,Partizanų g.,86,
IM026002,9192,OBJ00022594,karštas-vanduo-nuosekliai,V. Krėvės pr.,89,
IM026002,9143,OBJ00023150,Karštas-vanduo-nuosekliai,Partizanų g.,90,
IM026002,9193,OBJ00022552,Karštas-vanduo-nuosekliai,V. Krėvės pr.,93,
IM026002,9144,OBJ00022606,karštas-vanduo-nuosekliai,Partizanų g.,94,
IM026002,2145,6002SN145,karštas-vanduo,Partizanų g.,100,
IM026002,9145,OBJ00023217,karštas-vanduo-lygiagrečiai,Partizanų g.,100,
IM026002,9146,OBJ00022460,Karštas-vanduo-nuosekliai,Partizanų g.,102,
IM026002,9147,OBJ00022538,karštas-vanduo-nuosekliai,Partizanų g.,110,
IM026002,9148,OBJ00022522,karštas-vanduo-nuosekliai,Partizanų g.,112,
IM026002,9196,OBJ00018560,karštas-vanduo-nuosekliai,V. Krėvės pr.,115,
IM026002,9198,OBJ00022532,karštas-vanduo-nuosekliai,V. Krėvės pr.,123,
IM026002,9197,OBJ00018579,karštas-vanduo-nuosekliai,V. Krėvės pr.,125,
IM026002,9150,OBJ00022546,karštas-vanduo-nuosekliai,Partizanų g.,164,
IM026002,9152,OBJ00023459,karštas-vanduo-nuosekliai,Partizanų g.,174,
IM026002,9153,OBJ00023460,karštas-vanduo-nuosekliai,Partizanų g.,188,
IM026002,9154,OBJ00022566,karštas-vanduo-nuosekliai,Partizanų g.,198,
IM026002,9157,OBJ00022649,Karštas-vanduo-nuosekliai,Partizanų g.,208,A
IM026002,9159,OBJ00022556,Karštas-vanduo-nuosekliai,Partizanų g.,214,
IM026002,9162,OBJ00018628,karštas-vanduo-nuosekliai,Partizanų g.,216,
IM026002,9160,OBJ00018694,karštas-vanduo-nuosekliai,Partizanų g.,224,
IM026002,9161,OBJ00018698,karštas-vanduo-nuosekliai,Partizanų g.,232,
IM026003,9986,OBJ00020085,karštas-vanduo-nuosekliai,K. Petrausko g.,19,
IM026003,9963,OBJ00020089,karštas-vanduo-nuosekliai,J. Mateikos g.,25,
IM026003,9981,OBJ00020109,karštas-vanduo-nuosekliai,K. Petrausko g.,37,
IM026004,9001,OBJ00021949,karštas-vanduo-nuosekliai,Vytauto pr.,3,
IM026006,9146,OBJ00022941,Karštas-vanduo-nuosekliai,Kurpių g.,15,
IM026009,9073,OBJ00021941,karštas-vanduo-nuosekliai,Pietų g.,8,
IM026009,9108,OBJ00019255,karštas-vanduo nuosekliai,R. Kalantos g.,10,
IM026009,9080,OBJ00021136,karštas-vanduo-nuosekliai,Kovo 11-osios g.,25,A
IM026009,2082,6009SN82,karštas-vanduo,Kovo 11-osios g.,27,
IM026009,9082,OBJ00023538,Karštas-vanduo-lygiagrečiai,Kovo 11-osios g.,27,
IM026009,2101,6009SN101,karštas-vanduo-perkeltas,Pašilės g.,30,
IM026009,9101,OBJ00026090,karštas-vanduo-lygiagrečiai,Pašilės g.,30,
IM026009,9084,OBJ00018136,karštas-vanduo-nuosekliai,Kovo 11-osios g.,31,
IM026009,2086,6009SN86,karštas-vanduo,Kovo 11-osios g.,33,
IM026009,9086,OBJ00018261,Karštas-vanduo-lygiagrečiai,Kovo 11-osios g.,33,
IM026009,2090,6009SN90,karštas-vanduo,Kovo 11-osios g.,39,
IM026009,9090,OBJ00022562,Karštas-vanduo-lygiagrečiai,Kovo 11-osios g.,39,
IM026009,9111,OBJ00021112,karštas-vanduo-nuosekliai,R. Kalantos g.,40,
IM026009,9008,OBJ00018721,karštas-vanduo-nuosekliai,Tunelio g.,43,
IM026009,2091,6009SN91,karštas-vanduo-perkeltas,Kovo 11-osios g.,45,
IM026009,9091,OBJ00026045,karštas vanduo lygiagrečiai,Kovo 11-osios g.,45,
IM026009,2103,6009SN103,karštas-vanduo,Pašilės g.,50,
IM026009,9103,OBJ00018567,karštas-vanduo-lygiagrečiai,Pašilės g.,50,
IM026009,9072,OBJ00018326,karštas-vanduo-lygiagrečiai,Saulės g.,55,
IM026009,2181,6009SN181,karštas-vanduo-perkeltas,Pašilės g.,58,A
IM026009,9181,OBJ00026080,karštas-vanduo-lygiagrečiai,Pašilės g.,58,A
IM026009,9104,OBJ00018718,karštas-vanduo-nuosekliai,Taikos pr.,62,
IM026009,9105,OBJ00023535,Karštas-vanduo-lygiagrečiai,Taikos pr.,64,
IM026009,2106,6009SN106,karštas-vanduo,Taikos pr.,66,
IM026009,9106,OBJ00023537,Karštas-vanduo-lygiagrečiai,Taikos pr.,66,
IM026009,9018,OBJ00018146,karštas-vanduo-nuosekliai,K. Baršausko g.,69,
IM026009,9020,OBJ00018256,Karštas-vanduo-nuosekliai,K. Baršausko g.,71,
IM026009,9022,OBJ00022422,karštas-vanduo-nuosekliai,K. Baršausko g.,73,
IM026009,9026,OBJ00018141,karštas-vanduo-nuosekliai,K. Baršausko g.,79,
IM026009,9028,OBJ0001850,karštas-vanduo-nuosekliai,K. Baršausko g.,81,
IM026009,9099,OBJ00018585,karštas-vanduo-nuosekliai,Pašilės g.,82,
IM026009,9031,OBJ00018251,karštas-vanduo-nuosekliai,K. Baršausko g.,85,
IM026009,9001,OBJ00029952,karštas-vanduo-nuosekliai,K. Baršausko g.,87,
IM026009,9182,OBJ00019250,karštas-vanduo nuosekliai,R. Kalantos g.,104,
IM026009,9189,OBJ00019751,Karštas-vanduo-nuosekliai,R. Kalantos g.,106,
IM026011,9009,OBJ00021101,Karštas-vanduo-nuosekliai,V. Krėvės pr.,98,A
IM026013,9074,OBJ00023044,karštas-vanduo-nuosekliai,Maironio g.,16,
IM026386,9001,OBJ00029946,karštas-vanduo-nuosekliai,Naglio g.,7,
IM026386,9002,OBJ00019240,karštas-vanduo-nuosekliai (55-80bt),Naglio g.,12,
IM026386,9079,OBJ00018334,karštas-vanduo-nuosekliai,Kovo 11-osios g.,25,
IM026386,9105,OBJ00018345,Karštas-vanduo-nuosekliai,K. Baršausko g.,77,
IM026386,9136,OBJ00023144,karštas-vanduo-nuosekliai,V. Krėvės pr.,99,
IM026386,9040,OBJ00018702,karštas-vanduo-nuosekliai,V. Krėvės pr.,109,B
IM026386,9039,OBJ00022531,karštas-vanduo-nuosekliai,V. Krėvės pr.,109,A
IM026386,9041,OBJ00018684,karštas-vanduo-nuosekliai,V. Krėvės pr.,111,A
IM026386,9150,OBJ00018558,karštas-vanduo-nuosekliai,V. Krėvės pr.,117,
IM026386,9148,OBJ00023151,Karštas-vanduo-nuosekliai,Partizanų g.,130,
IM026386,9149,OBJ00023152,Karštas-vanduo-nuosekliai,Partizanų g.,176,
IM026386,9036,OBJ00022568,karštas-vanduo-nuosekliai,Partizanų g.,194,
IM026386,9037,OBJ00018631,karštas-vanduo-nuosekliai,Partizanų g.,218,
IM026455,9028,OBJ00026697,karštas-vanduo-lygiagrečiai,Partizanų g.,14,
IM026455,9029,OBJ00026699,karštas-vanduo-lygiagrečiai,Partizanų g.,16,
IM026455,9001,OBJ00020439,Karštas-vanduo-lygiagrečiai,Pramonės pr.,24,
IM026455,9002,OBJ00020442,Karštas-vanduo-lygiagrečiai,Pramonės pr.,24,
IM026455,2043,6455SN43,karštas-vanduo,Pramonės pr.,28,
IM026455,9002,OBJ00020145,karštas-vanduo-lygiagrečiai,R. Kalantos g.,88,A
IM026455,3,7089S9266,karštas-vanduo-nuosekliai,V. Krėvės pr.,98,
IM026455,9031,OBJ00020261,karštas-vanduo-nuosekliai,V. Krėvės pr.,98,B
IM036005,9154,OBJ00023191,Karštas-vanduo-lygiagrečiai,Baltų pr.,15,
IM036005,9152,OBJ00023193,Karštas-vanduo-nuosekliai,Baltų pr.,27,
IM036005,9131,OBJ00023195,Karštas-vanduo-nuosekliai,Baltų pr.,31,
IM036005,9134,OBJ00023196,Karštas-vanduo-nuosekliai,Baltų pr.,33,
IM036005,9151,OBJ00023187,karštas-vanduo-nuosekliai,Baltų pr.,41,
IM036005,9150,OBJ00019572,karštas-vanduo-nuosekliai,Baltų pr.,43,
IM036005,9113,OBJ00023084,Karštas-vanduo-nuosekliai,Baltijos g.,54,
IM036005,9140,OBJ00023188,karštas-vanduo-nuosekliai,Baltų pr.,61,
IM036005,9111,OBJ00023083,Karštas-vanduo-nuosekliai,Baltijos g.,64,
IM036005,9156,OBJ00023082,Karštas-vanduo-nuosekliai,Baltijos g.,66,
IM036005,9135,OBJ00023190,karštas-vanduo-nuosekliai,Baltų pr.,69,
IM036005,9117,OBJ00023081,karštas-vanduo-nuosekliai,Baltijos g.,70,
IM036005,9118,OBJ00023080,karštas-vanduo-nuosekliai,Baltijos g.,72,
IM036005,9116,OBJ00023160,Karštas-vanduo-nuosekliai,Baltijos g.,88,
IM036005,9115,OBJ00023157,karštas-vanduo-nuosekliai,Baltijos g.,96,
IM036005,9164,OBJ00023158,karštas-vanduo-nuosekliai,Baltijos g.,104,
IM036005,9157,OBJ00023180,karštas-vanduo-nuosekliai,Baltų pr.,105,
IM036005,9099,OBJ00023181,karštas-vanduo-nuosekliai,Baltų pr.,107,
IM036005,9132,OBJ00023182,karštas-vanduo-nuosekliai,Baltų pr.,121,
IM036005,9158,OBJ00023183,karštas-vanduo-nuosekliai,Baltų pr.,131,
IM036005,9166,OBJ00023228,karštas-vanduo-nuosekliai,Baltų pr.,147,
IM036005,9165,OBJ00019567,karštas-vanduo-nuosekliai,Baltų pr.,149,
