Data,Miestas,Adresas,Mokėtojo Nr.,Objekto Nr.,Apskaitos taško Nr.,R_Nuo,R_iki,Kiekis
2015-12-17,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,3186,3843,657
2016-06-20,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,3843,4605,762
2016-12-19,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,4605,5273,668
2017-06-14,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,5273,5945,672
2017-12-14,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,5945,6531,586
2018-06-13,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,6531,7238,707
2018-12-20,Kaunas,Panerių g. 78,IM206007,OBJ00018602,9091,7238,7810,572
2015-06-26,Kaunas,Panerių g. 80,IM205009,5009SN1,1,8947,10807,1860
2015-12-17,Kaunas,Panerių g. 80,IM205009,5009SN1,1,10807,12301,1494
2016-06-20,Kaunas,Panerių g. 80,IM205009,5009SN1,1,12301,13865,1564
2016-12-19,Kaunas,Panerių g. 80,IM205009,5009SN1,1,13865,15355,1490
2017-06-14,Kaunas,Panerių g. 80,IM205009,5009SN1,1,15355,16875,1520
2017-12-14,Kaunas,Panerių g. 80,IM205009,5009SN1,1,16875,18134,1259
2018-06-13,Kaunas,Panerių g. 80,IM205009,5009SN1,1,18134,19538,1404
2018-12-20,Kaunas,Panerių g. 80,IM205009,5009SN1,1,19538,20976,1438
2015-06-26,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,1220,2012,792
2015-12-17,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,2012,2685,673
2016-06-23,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,2685,3427,742
2016-12-19,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,3427,4057,630
2017-06-14,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,4057,4747,690
2017-12-14,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,4747,5319,572
2018-06-13,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,5319,5994,675
2018-12-31,Kaunas,Panerių g. 80,IM205009,OBJ00019536,9001,5994,6639,645
2015-06-26,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12112,12212,100
2015-12-17,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12212,12308,96
2016-06-23,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12308,12410,102
2016-12-19,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12410,12510,100
2017-06-14,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12510,12612,102
2017-12-14,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12612,12710,98
2018-06-13,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12710,12845,135
2018-12-17,Kaunas,Panerių g. 81,IM206007,6007SN92,92,12845,12985,140
2015-06-26,Kaunas,Panerių g. 99,IM206007,6007SN93,93,76,125,49
2015-12-17,Kaunas,Panerių g. 99,IM206007,6007SN93,93,125,179,54
2016-06-23,Kaunas,Panerių g. 99,IM206007,6007SN93,93,179,236,57
2016-12-19,Kaunas,Panerių g. 99,IM206007,6007SN93,93,236,307,71
2017-06-14,Kaunas,Panerių g. 99,IM206007,6007SN93,93,307,386,79
2017-12-14,Kaunas,Panerių g. 99,IM206007,6007SN93,93,386,462,76
2018-06-13,Kaunas,Panerių g. 99,IM206007,6007SN93,93,462,543,81
2018-12-17,Kaunas,Panerių g. 99,IM206007,6007SN93,93,543,637,94
2015-04-07,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2384,2437,53
2015-06-08,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2437,2454,17
2015-12-16,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2454,2506,52
2016-06-20,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2506,2541,35
2016-12-22,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2541,2658,117
2017-06-20,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2658,2751,93
2017-12-14,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2751,2839,88
2018-06-13,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2839,2933,94
2018-12-12,Kaunas,Paparčių g. 5,IM026001,6001SN244,244,2933,3022,89
2015-06-09,Kaunas,Parodos g. 1,IM026001,6001SN524,524,194,493,299
2015-12-16,Kaunas,Parodos g. 1,IM026001,6001SN524,524,493,729,236
2016-06-20,Kaunas,Parodos g. 1,IM026001,6001SN524,524,729,989,260
2016-12-22,Kaunas,Parodos g. 1,IM026001,6001SN524,524,989,1490,501
2017-06-28,Kaunas,Parodos g. 1,IM026001,6001SN524,524,1490,1980,490
2017-12-28,Kaunas,Parodos g. 1,IM026001,6001SN524,524,1980,2474,494
2018-12-12,Kaunas,Parodos g. 1,IM026001,6001SN524,524,2440,2760,320
2015-06-09,Kaunas,Parodos g. 14,IM026001,6001SN531,531,142,380,238
2015-12-16,Kaunas,Parodos g. 14,IM026001,6001SN531,531,380,571,191
2016-06-20,Kaunas,Parodos g. 14,IM026001,6001SN531,531,571,781,210
2016-12-30,Kaunas,Parodos g. 14,IM026001,6001SN531,531,781,970,189
2017-06-20,Kaunas,Parodos g. 14,IM026001,6001SN531,531,970,1267,297
2017-12-19,Kaunas,Parodos g. 14,IM026001,6001SN531,531,1267,1461,194
2018-06-20,Kaunas,Parodos g. 14,IM026001,6001SN531,531,1461,1715,254
2018-12-11,Kaunas,Parodos g. 14,IM026001,6001SN531,531,1715,1890,175
2015-06-09,Kaunas,Parodos g. 16,IM026001,6001SN532,532,299,613,314
2015-12-16,Kaunas,Parodos g. 16,IM026001,6001SN532,532,613,876,263
2016-06-20,Kaunas,Parodos g. 16,IM026001,6001SN532,532,876,1156,280
2016-12-22,Kaunas,Parodos g. 16,IM026001,6001SN532,532,1156,1332,176
2017-06-20,Kaunas,Parodos g. 16,IM026001,6001SN532,532,1332,1560,228
2017-12-19,Kaunas,Parodos g. 16,IM026001,6001SN532,532,1560,1762,202
2018-06-20,Kaunas,Parodos g. 16,IM026001,6001SN532,532,1762,2126,364
2018-12-11,Kaunas,Parodos g. 16,IM026001,6001SN532,532,2126,2328,202
2015-06-09,Kaunas,Parodos g. 19,IM026001,6001SN533,533,31,89,58
2015-12-16,Kaunas,Parodos g. 19,IM026001,6001SN533,533,89,154,65
2016-06-20,Kaunas,Parodos g. 19,IM026001,6001SN533,533,154,214,60
2016-12-22,Kaunas,Parodos g. 19,IM026001,6001SN533,533,214,250,36
2017-06-20,Kaunas,Parodos g. 19,IM026001,6001SN533,533,250,269,19
2017-12-19,Kaunas,Parodos g. 19,IM026001,6001SN533,533,269,299,30
2018-06-20,Kaunas,Parodos g. 19,IM026001,6001SN533,533,299,314,15
2018-12-11,Kaunas,Parodos g. 19,IM026001,6001SN533,533,314,348,34
2015-06-09,Kaunas,Parodos g. 19,IM026001,6001SN534,534,27,88,61
2015-12-16,Kaunas,Parodos g. 19,IM026001,6001SN534,534,88,144,56
2016-06-20,Kaunas,Parodos g. 19,IM026001,6001SN534,534,144,202,58
2016-12-22,Kaunas,Parodos g. 19,IM026001,6001SN534,534,202,276,74
2017-06-20,Kaunas,Parodos g. 19,IM026001,6001SN534,534,276,340,64
2017-12-19,Kaunas,Parodos g. 19,IM026001,6001SN534,534,340,394,54
2018-06-20,Kaunas,Parodos g. 19,IM026001,6001SN534,534,394,460,66
2018-12-11,Kaunas,Parodos g. 19,IM026001,6001SN534,534,460,515,55
2015-06-10,Kaunas,Parodos g. 21,IM206015,6001SN537,537,90,247,157
2015-12-16,Kaunas,Parodos g. 21,IM206015,6001SN537,537,247,375,128
2016-06-20,Kaunas,Parodos g. 21,IM206015,6001SN537,537,375,515,140
2016-12-22,Kaunas,Parodos g. 21,IM206015,6001SN537,537,515,686,171
2017-06-20,Kaunas,Parodos g. 21,IM206015,6001SN537,537,686,838,152
2017-12-19,Kaunas,Parodos g. 21,IM206015,6001SN537,537,838,997,159
2018-06-20,Kaunas,Parodos g. 21,IM206015,6001SN537,537,997,1207,210
2018-12-11,Kaunas,Parodos g. 21,IM206015,6001SN537,537,1207,1423,216
2015-01-21,Kaunas,Parodos g. 23,IM026001,6001SN539,539,5958,5980,22
2015-06-12,Kaunas,Parodos g. 23,IM026001,6001SN539,539,1,57,56
2015-12-16,Kaunas,Parodos g. 23,IM026001,6001SN539,539,57,179,122
2016-06-20,Kaunas,Parodos g. 23,IM026001,6001SN539,539,179,199,20
2016-12-12,Kaunas,Parodos g. 23,IM026001,6001SN539,539,199,230,31
2017-06-20,Kaunas,Parodos g. 23,IM026001,6001SN539,539,230,272,42
2017-12-15,Kaunas,Parodos g. 23,IM026001,6001SN539,539,272,344,72
2018-06-20,Kaunas,Parodos g. 23,IM026001,6001SN539,539,344,385,41
2018-12-11,Kaunas,Parodos g. 23,IM026001,6001SN539,539,385,425,40
2015-01-07,Kaunas,Parodos g. 24,IM026001,6001SN538,538,10137,10137,0
2015-06-10,Kaunas,Parodos g. 24,IM026001,6001SN538,538,13876,14215,339
2015-12-16,Kaunas,Parodos g. 24,IM026001,6001SN538,538,14215,14617,402
2016-06-20,Kaunas,Parodos g. 24,IM026001,6001SN538,538,14617,14987,370
2016-12-30,Kaunas,Parodos g. 24,IM026001,6001SN538,538,14987,15356,369
2017-06-14,Kaunas,Parodos g. 24,IM026001,6001SN538,538,15356,15879,523
2017-12-15,Kaunas,Parodos g. 24,IM026001,6001SN538,538,15879,16250,371
2018-06-20,Kaunas,Parodos g. 24,IM026001,6001SN538,538,16250,16774,524
2018-12-11,Kaunas,Parodos g. 24,IM026001,6001SN538,538,16774,17196,422
2015-06-09,Kaunas,Parodos g. 7,IM026001,6001SN526,526,231,520,289
2015-12-16,Kaunas,Parodos g. 7,IM026001,6001SN526,526,520,813,293
2016-03-01,Kaunas,Parodos g. 7,IM026001,6001SN526,526,813,880,67
2016-06-20,Kaunas,Parodos g. 7,IM026001,6001SN526,526,880,1100,220
2016-12-22,Kaunas,Parodos g. 7,IM026001,6001SN526,526,1100,1391,291
2017-06-27,Kaunas,Parodos g. 7,IM026001,6001SN526,526,1391,1726,335
2017-12-28,Kaunas,Parodos g. 7,IM026001,6001SN526,526,1726,1938,212
2018-06-20,Kaunas,Parodos g. 7,IM026001,6001SN526,526,1938,2127,189
2018-12-12,Kaunas,Parodos g. 7,IM026001,6001SN526,526,2127,2315,188
2015-06-09,Kaunas,Parodos g. 8,IM026001,6001SN527,527,234,567,333
2015-12-16,Kaunas,Parodos g. 8,IM026001,6001SN527,527,567,921,354
2016-06-20,Kaunas,Parodos g. 8,IM026001,6001SN527,527,921,1261,340
2016-12-22,Kaunas,Parodos g. 8,IM026001,6001SN527,527,1261,1564,303
2017-06-27,Kaunas,Parodos g. 8,IM026001,6001SN527,527,1564,1934,370
2017-12-19,Kaunas,Parodos g. 8,IM026001,6001SN527,527,1934,2256,322
2018-06-13,Kaunas,Parodos g. 8,IM026001,6001SN527,527,2256,2535,279
2018-12-20,Kaunas,Parodos g. 8,IM026001,6001SN527,527,2535,2777,242
2015-06-09,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,23550,23784,234
2015-12-16,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,23784,24012,228
2016-06-20,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,24012,24242,230
2016-12-22,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,24242,24507,265
2017-06-20,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,24507,24707,200
2017-12-19,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,24707,24940,233
2018-06-13,Kaunas,Parodos g. 9;11,IM026001,6001SN528,528,24940,24983,43
2018-12-12,Kaunas,Parodos g. 9;11,IM026386,6001SN528,528,24983,25136,153
2015-06-11,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,15590,16932,1342
2015-12-09,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,16932,18313,1381
2016-06-28,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,18313,19906,1593
2016-12-13,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,19906,21146,1240
2017-06-14,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,21146,22622,1476
2017-12-13,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,22622,23914,1292
2018-06-20,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,23914,25163,1249
2018-12-14,Kaunas,Partizanų g. 100,IM026002,6002SN145,145,25163,27048,1885
2015-06-11,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,10301,11054,753
2015-12-09,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,11054,11675,621
2016-06-15,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,11675,12432,757
2016-12-13,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,12432,13097,665
2017-06-14,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,13097,13836,739
2017-12-13,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,13836,14457,621
2018-06-15,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,14457,15239,782
2018-12-07,Kaunas,Partizanų g. 100,IM026002,OBJ00023217,9145,15239,15873,634
2015-06-11,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,13134,15025,1891
2015-12-09,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,15025,16772,1747
2016-06-15,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,16772,18535,1763
2016-12-13,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,18535,20373,1838
2017-06-14,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,20373,22829,2456
2017-11-13,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,22829,23867,1038
2017-12-13,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,1,277,276
2018-06-15,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,277,1957,1680
2018-12-06,Kaunas,Partizanų g. 102,IM026002,6002SN146,146,1957,3606,1649
2015-06-11,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,706,1550,844
2015-12-09,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,1550,2279,729
2016-06-15,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,2279,3051,772
2016-12-13,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,3051,3799,748
2017-06-19,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,3799,4539,740
2017-11-13,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,4539,5065,526
2017-12-13,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,0,104,104
2018-06-15,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,104,746,642
2018-12-06,Kaunas,Partizanų g. 102,IM026002,OBJ00022460,9146,746,1327,581
2015-06-11,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,67,1590,1523
2015-10-01,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1590,1590,0
2015-10-01,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1590,1590,0
2015-11-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1590,3216,1626
2015-12-09,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3216,3294,78
2015-12-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3294,3505,211
2016-01-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3505,3795,290
2016-02-29,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3795,4102,307
2016-03-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4102,4392,290
2016-04-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4392,4669,277
2016-05-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4669,4971,302
2016-06-10,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4971,5062,91
2016-06-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1,176,175
2016-07-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,176,417,241
2016-08-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,417,690,273
2016-09-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,690,975,285
2016-10-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,975,1284,309
2016-12-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1284,2082,798
2017-01-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2082,2403,321
2017-02-28,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2403,2693,290
2017-03-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2693,3002,309
2017-04-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3002,3298,296
2017-05-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3298,3563,265
2017-06-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3563,3813,250
2017-07-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,3813,4074,261
2017-08-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4074,4341,267
2017-09-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4341,4613,272
2017-10-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4613,4926,313
2017-11-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,4926,5219,293
2017-12-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,5219,5542,323
2018-01-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,5542,5835,293
2018-02-28,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,5835,6111,276
2018-03-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,6111,6406,295
2018-04-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,6406,6698,292
2018-05-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,6698,6979,281
2018-06-15,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,6979,7107,128
2018-06-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2,2,0
2018-07-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2,2,0
2018-08-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2,2,0
2018-09-26,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,2,896,894
2018-09-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,1,41,40
2018-10-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,41,332,291
2018-11-30,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,332,613,281
2018-12-31,Kaunas,Partizanų g. 104,IM205129,5129SN1,7001,613,907,294
2015-05-25,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,35228,36978,1750
2015-06-11,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,0,220,220
2015-11-02,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,220,220,0
2015-11-02,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,220,220,0
2015-11-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,220,1932,1712
2015-12-09,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,1932,2024,92
2015-12-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2024,2256,232
2016-01-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2256,2581,325
2016-02-29,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2581,2907,326
2016-03-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2907,3253,346
2016-04-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3253,3589,336
2016-05-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3589,3914,325
2016-06-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3914,4199,285
2016-07-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,4199,4488,289
2016-08-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,4488,4805,317
2016-09-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,4805,5098,293
2016-10-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,5098,5410,312
2016-12-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,5410,5986,576
2017-01-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,5986,6322,336
2017-02-28,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,6322,6598,276
2017-03-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,6598,6917,319
2017-04-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,6917,7252,335
2017-05-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,7252,7544,292
2017-06-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,7544,7814,270
2017-07-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,7814,8100,286
2017-08-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,8100,8370,270
2017-09-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,8370,8643,273
2017-10-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,8643,8951,308
2017-11-09,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,8951,9036,85
2017-11-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,1,1,0
2017-12-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,1,400,399
2018-01-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,400,706,306
2018-06-15,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,706,2064,1358
2018-06-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2064,2064,0
2018-07-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2064,2545,481
2018-08-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2545,2841,296
2018-09-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,2841,3133,292
2018-10-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3133,3424,291
2018-11-30,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3424,3700,276
2018-12-31,Kaunas,Partizanų g. 106,IM205128,5128SN1,7001,3700,4002,302
2015-06-11,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,2221,4210,1989
2015-12-15,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,4210,6250,2040
2016-06-15,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,6250,8283,2033
2016-12-13,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,8283,10229,1946
2017-06-19,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,10229,12304,2075
2017-12-13,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,12304,14304,2000
2018-06-15,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,14304,16366,2062
2018-12-05,Kaunas,Partizanų g. 108,IM205131,5131SN1,1,16366,18141,1775
2015-06-10,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,1831,2641,810
2015-10-28,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,2641,3369,728
2015-12-16,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,0,149,149
2016-06-20,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,149,989,840
2016-12-12,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,989,2009,1020
2017-06-14,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,2009,2937,928
2017-12-15,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,2937,3839,902
2018-06-30,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,3839,4754,915
2018-12-11,Kaunas,Partizanų g. 10A,IM208020,8020SN2,2,4754,5676,922
2015-06-10,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,19829,20518,689
2015-12-10,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,20518,21253,735
2016-06-20,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,21253,21953,700
2016-12-12,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,21953,22674,721
2017-06-14,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,22674,23423,749
2017-12-15,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,23423,24143,720
2018-06-30,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,24143,24873,730
2018-12-11,Kaunas,Partizanų g. 10B,IM208020,8020SN3,3,24873,25728,855
2015-06-10,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,1527,2215,688
2015-10-28,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,2215,2858,643
2015-12-10,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,0,140,140
2016-06-20,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,140,860,720
2016-12-12,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,860,1752,892
2017-06-14,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,1752,2566,814
2017-12-15,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,2566,3401,835
2018-06-30,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,3401,4211,810
2018-12-11,Kaunas,Partizanų g. 10C,IM208020,8020SN1,2001,4211,5109,898
2015-06-11,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,29480,32018,2538
2015-12-15,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,32018,34401,2383
2016-06-15,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,34401,37016,2615
2016-12-13,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,37016,39361,2345
2017-06-19,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,39361,41697,2336
2017-12-13,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,41697,43917,2220
2018-06-15,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,43917,46064,2147
2018-12-05,Kaunas,Partizanų g. 110,IM026002,6002SN147,147,46064,48035,1971
2015-06-11,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,6761,7795,1034
2015-12-15,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,7795,8568,773
2016-06-15,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,8568,9532,964
2016-12-13,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,9532,10332,800
2017-06-19,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,10332,11170,838
2017-12-13,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,11170,11881,711
2018-06-15,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,11881,12682,801
2018-12-04,Kaunas,Partizanų g. 110,IM026002,OBJ00022538,9147,12682,13382,700
2015-06-11,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,21200,25434,4234
2015-12-15,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,25434,29403,3969
2016-06-28,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,29403,34253,4850
2016-12-20,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,34253,37964,3711
2017-06-19,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,37964,41753,3789
2017-12-20,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,41753,45669,3916
2018-06-20,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,45669,49491,3822
2018-12-14,Kaunas,Partizanų g. 112,IM026002,6002SN148,148,49491,54682,5191
2015-06-11,Kaunas,Partizanų g. 112,IM026002,OBJ00022522,9148,7187,8794,1607
2015-12-15,Kaunas,Partizanų g. 112,IM026002,OBJ00022522,9148,8794,10216,1422
